Time Apple Generated,Time Of Click,Apple Type,Location,Apple's Speed,Reaction Time,Error Type
1437062171.85193,,good,Pot,5,,
1437062176.46212,,good,Pot,10.985000000000001,,
1437062177.574756,,good,Pot,14.280500000000002,,
